rank,original_gene_id,hugo_symbol,mean_abs_shap_overall
874,221091,LRRN4CL,9.601171444914526e-05
875,27085,MTBP,9.600964131306452e-05
876,55231,CCDC87,9.598024470228458e-05
877,7373,COL14A1,9.565842870327814e-05
878,1116,CHI3L1,9.548260152875459e-05
879,441282,AKR1B15,9.527752064482164e-05
880,152007,GLIPR2,9.509099898690325e-05
881,11122,PTPRT,9.499934267606353e-05
882,1111,CHEK1,9.499832233933361e-05
883,3909,LAMA3,9.472308226111415e-05
884,57452,GALNT16,9.466537139099187e-05
885,25876,SPEF1,9.430681373720407e-05
886,2220,FCN2,9.415350879176244e-05
887,253190,SERHL2,9.411195325827948e-05
888,3479,IGF1,9.396065214874259e-05
889,54760,PCSK4,9.389422291349668e-05
890,55723,ASF1B,9.374337288871697e-05
891,54858,PGPEP1,9.371683353064138e-05
892,5266,PI3,9.364195498785455e-05
893,79825,EFCC1,9.356873550391988e-05
894,4889,NPY5R,9.348654065585638e-05
895,10733,PLK4,9.334741071062465e-05
896,10290,SPEG,9.329100914113166e-05
897,10560,SLC19A2,9.300806137088593e-05
898,3853,KRT6A,9.296212716971175e-05
899,5799,PTPRN2,9.294323604604601e-05
900,100170841,EPOP,9.285232644025697e-05
901,219654,ZCCHC24,9.273040302815115e-05
902,5457,POU4F1,9.266523857461184e-05
903,55638,SYBU,9.254560704570266e-05
904,51133,KCTD3,9.2285149302519e-05
905,84441,MAML2,9.226290830195496e-05
906,54102,CLIC6,9.191592988172283e-05
907,79258,MMEL1,9.150552684342931e-05
908,80341,BPIFB2,9.113195429055187e-05
909,54536,EXOC6,9.109398324382497e-05
910,257236,CFAP184,9.108631088672442e-05
911,148741,ANKRD35,9.074525783669835e-05
912,57224,NHSL1,9.03192457004432e-05
913,7364,UGT2B7,9.03192264469738e-05
914,252884,ZNF396,9.029089306694955e-05
915,5304,PIP,9.017266444388647e-05
916,645369,TMEM200C,8.965495167890822e-05
917,80119,PIF1,8.956825755349364e-05
918,5649,RELN,8.952916517908822e-05
919,23639,DNAAF11,8.944816754734315e-05
920,118980,SFXN2,8.930099792525024e-05
921,7869,SEMA3B,8.918695504825134e-05
922,56169,GSDMC,8.918188433106045e-05
923,5787,PTPRB,8.910911071502812e-05
924,2827,GPR3,8.90441127459985e-05
925,8701,DNAH11,8.891355309066355e-05
926,352909,DNAAF3,8.865901442177879e-05
927,440097,DBX2,8.851236507689891e-05
928,57731,SPTBN4,8.841421541053904e-05
929,254122,SNX32,8.834549627705891e-05
930,148641,SLC35F3,8.822547672542169e-05
931,54843,SYTL2,8.813171390102723e-05
932,1515,CTSV,8.727398701158069e-05
933,1511,CTSG,8.641753869815218e-05
934,653499,LGALS7B,8.636941678661385e-05
935,54798,DCHS2,8.613407388208948e-05
936,2195,FAT1,8.602056816487538e-05
937,7804,LRP8,8.587610634115898e-05
938,55314,TMEM144,8.544136704990109e-05
939,84451,MAP3K21,8.538210067578209e-05
940,1154,CISH,8.505614380360345e-05
941,2051,EPHB6,8.49736248223262e-05
942,84842,HPDL,8.495441204801231e-05
943,26018,LRIG1,8.475637878789952e-05
944,92565,FANK1,8.470431937675476e-05
945,260436,FDCSP,8.465490264418544e-05
946,9052,GPRC5A,8.459984927878566e-05
947,23532,PRAME,8.44094516183818e-05
948,6403,SELP,8.437400428575178e-05
949,339761,CYP27C1,8.434587371649712e-05
950,54681,P4HTM,8.417388195876701e-05
951,374393,FAM111B,8.405380884753085e-05
952,4986,OPRK1,8.404033573914113e-05
953,9132,KCNQ4,8.363299166180005e-05
954,54443,ANLN,8.329928676163044e-05
955,7018,TF,8.322679487825646e-05
956,55117,SLC6A15,8.311967008178803e-05
957,22873,DZIP1,8.303816199543589e-05
958,347475,CCDC160,8.295058989324892e-05
959,9200,HACD1,8.294859347740573e-05
960,51312,SLC25A37,8.284913216246152e-05
961,124540,MSI2,8.250581500614693e-05
962,2842,GPR19,8.247216614550643e-05
963,57110,PLAAT1,8.233374310308403e-05
964,127435,PODN,8.207716384215384e-05
965,153769,SH3RF2,8.200580557547938e-05
966,130733,TMEM178A,8.195020334868485e-05
967,4781,NFIB,8.169484117684985e-05
968,1870,E2F2,8.166287110493103e-05
969,4609,MYC,8.156703917150403e-05
970,25891,PAMR1,8.155760512599099e-05
971,100129842,ZNF737,8.155133616169087e-05
972,286262,TPRN,8.149301684893658e-05
973,55353,LAPTM4B,8.143805615150748e-05
974,92292,GLYATL1,8.134627904465569e-05
975,123872,DNAAF1,8.074585375451937e-05
976,90288,EFCAB12,8.072834449644788e-05
977,9457,FHL5,8.068382229665507e-05
978,8688,KRT37,8.068309142772806e-05
979,765,CA6,8.043505629645175e-05
980,1958,EGR1,8.041857283378948e-05
981,10788,IQGAP2,8.012176604115012e-05
982,2949,GSTM5,7.99068550914733e-05
983,137835,TMEM71,7.952928432676969e-05
984,8614,STC2,7.949535835079954e-05
985,7087,ICAM5,7.929974568331174e-05
986,7088,TLE1,7.903485502189713e-05
987,1473,CST5,7.899127943947238e-05
988,11341,SCRG1,7.891381152541353e-05
989,169026,SLC30A8,7.859282912811521e-05
990,652,BMP4,7.847233929604394e-05
991,4281,MID1,7.828230815288994e-05
992,5816,PVALB,7.82256107811541e-05
993,56952,PRTFDC1,7.820908659030221e-05
994,64405,CDH22,7.791876390935166e-05
995,119,ADD2,7.787027729739936e-05
996,9068,ANGPTL1,7.756077636377696e-05
997,1384,CRAT,7.736046869475113e-05
998,2897,GRIK1,7.713014271287113e-05
999,11283,CYP4F8,7.701386175112623e-05
1000,7139,TNNT2,7.699380746522202e-05
1001,2916,GRM6,7.669782150301947e-05
1002,203522,INTS6L,7.668312371529271e-05
1003,11057,ABHD2,7.6597988146431e-05
1004,7278,TUBA3C,7.617183700154343e-05
1005,79962,DNAJC22,7.600757511363703e-05
1006,59352,LGR6,7.597118438359992e-05
1007,83543,AIF1L,7.593355999586385e-05
1008,1087,CEACAM7,7.58507255808351e-05
1009,26047,CNTNAP2,7.575033539887226e-05
1010,23406,COTL1,7.57049922140217e-05
1011,6545,SLC7A4,7.552272419900977e-05
1012,10622,POLR3G,7.543724560329988e-05
1013,419,ART3,7.540048504348398e-05
1014,23017,FAIM2,7.514595475333321e-05
1015,79906,MORN1,7.498045792132718e-05
1016,338596,ST8SIA6,7.48147295636751e-05
1017,10603,SH2B2,7.480652726370286e-05
1018,116835,HSPA12B,7.472700335137543e-05
1019,55259,DNAI7,7.472130360224937e-05
1020,84059,ADGRV1,7.469972278196324e-05
1021,58504,ARHGAP22,7.437525962888373e-05
1022,153478,PLEKHG4B,7.421613583991372e-05
1023,6512,SLC1A7,7.421405892898786e-05
1024,3756,KCNH1,7.363008490829606e-05
1025,6926,TBX3,7.356766167444375e-05
1026,55194,EVA1B,7.343040100095047e-05
1027,92747,BPIFB1,7.340809509351204e-05
1028,9435,CHST2,7.340700146097258e-05
1029,3752,KCND3,7.317246787664952e-05
1030,1285,COL4A3,7.306048045864393e-05
1031,57643,ZSWIM5,7.295558017360738e-05
1032,23544,SEZ6L,7.294222860639474e-05
1033,100128927,ZBTB42,7.280989612338208e-05
1034,147841,SPC24,7.239280100956702e-05
1035,23231,SEL1L3,7.233827431991498e-05
1036,79921,TCEAL4,7.232630262965752e-05
1037,114815,SORCS1,7.232582773681356e-05
1038,114905,C1QTNF7,7.182159212292608e-05
1039,54498,SMOX,7.167505256564107e-05
1040,1580,CYP4B1,7.146385729657016e-05
1041,2705,GJB1,7.14465419717816e-05
1042,345757,FAM174A,7.14425477655567e-05
1043,3898,LAD1,7.121223687123241e-05
1044,80329,ULBP1,7.108494755764542e-05
1045,55733,HHAT,7.09921431623409e-05
1046,862,RUNX1T1,7.076747063261763e-05
1047,377677,CA13,7.046621593636636e-05
1048,158931,TCEAL6,7.043389944222103e-05
1049,10331,B3GNT3,7.026226469258084e-05
1050,6566,SLC16A1,7.019368042008927e-05
1051,168455,CCDC71L,7.016514763000456e-05
1052,10232,MSLN,6.999432862381405e-05
1053,145483,FAM161B,6.994707829158033e-05
1054,165679,SPTSSB,6.991536862610891e-05
1055,50651,SLC45A1,6.981836059155656e-05
1056,166336,PRICKLE2,6.964682314363983e-05
1057,646,BNC1,6.960236209736483e-05
1058,57604,TRMT9B,6.958248766924819e-05
1059,9590,AKAP12,6.955223537556534e-05
1060,7504,XK,6.932746963837239e-05
1061,1811,SLC26A3,6.93015733711077e-05
1062,79000,AUNIP,6.889453769138809e-05
1063,4861,NPAS1,6.875456499244989e-05
1064,57211,ADGRG6,6.865659169972526e-05
1065,136332,LRGUK,6.851156628901607e-05
1066,8838,CCN6,6.838344714876769e-05
1067,2882,GPX7,6.837099331197211e-05
1068,79841,AGBL2,6.809578975383152e-05
1069,9368,NHERF1,6.804810051043675e-05
1070,7357,UGCG,6.790046775352666e-05
1071,55064,SPATA6L,6.783587566046381e-05
1072,1528,CYB5A,6.756762910206478e-05
1073,6564,SLC15A1,6.753929368050376e-05
1074,221806,VWDE,6.742542496138478e-05
1075,7051,TGM1,6.737562101450112e-05
1076,154664,ABCA13,6.729374984119336e-05
1077,7366,UGT2B15,6.710707475072482e-05
1078,1471,CST3,6.694577951417043e-05
1079,1128,CHRM1,6.688746619045999e-05
1080,1215,CMA1,6.642272285266181e-05
1081,222183,SRRM3,6.632954784951563e-05
1082,27127,SMC1B,6.627999079612277e-05
1083,6252,RTN1,6.591415465446451e-05
1084,146330,FBXL16,6.574648923700921e-05
1085,4240,MFGE8,6.565142268193372e-05
1086,7358,UGDH,6.55958588017884e-05
1087,9493,KIF23,6.540375716152147e-05
1088,262,AMD1,6.51120607463528e-05
1089,389333,PROB1,6.507763838986617e-05
1090,7102,TSPAN7,6.505196026473112e-05
1091,27338,UBE2S,6.503175534760541e-05
1092,84866,TMEM25,6.490996872497163e-05
1093,5274,SERPINI1,6.48453401389242e-05
1094,4747,NEFL,6.468464819663567e-05
1095,1827,RCAN1,6.466797257409203e-05
1096,50853,VILL,6.462382732785204e-05
1097,64388,GREM2,6.438562732505288e-05
1098,374897,SBSN,6.432804870038625e-05
1099,55568,GALNT10,6.431592106759972e-05
1100,6649,SOD3,6.418852028062833e-05
1101,139411,PTCHD1,6.408573649574047e-05
1102,6271,S100A1,6.392869331189581e-05
1103,143662,MUC15,6.355326080903403e-05
1104,23138,N4BP3,6.349362853645606e-05
1105,51207,DUSP13B,6.33989078043892e-05
1106,9424,KCNK6,6.330984969698715e-05
1107,57562,CEP126,6.327311965050259e-05
1108,144568,A2ML1,6.319341947990989e-05
1109,8492,PRSS12,6.315960580278532e-05
1110,4250,SCGB2A2,6.304973050120925e-05
1111,440503,PLIN5,6.30259922918162e-05
1112,5063,PAK3,6.29487214706531e-05
1113,84617,TUBB6,6.290144643993031e-05
1114,54039,PCBP3,6.265209670058945e-05
1115,4133,MAP2,6.264355443003793e-05
1116,26659,OR7A5,6.248396701561226e-05
1117,1767,DNAH5,6.243361665549685e-05
1118,4081,MAB21L1,6.223342116401131e-05
1119,6624,FSCN1,6.218991446833883e-05
1120,9674,KIAA0040,6.216998357797099e-05
1121,79170,PRR15L,6.174161897338762e-05
1122,9568,GABBR2,6.170648485658509e-05
1123,84985,SACK1A,6.146020804923223e-05
1124,5914,RARA,6.107112025980171e-05
1125,56521,DNAJC12,6.103316660336093e-05
1126,83723,TLCD3B,6.101404754194552e-05
1127,285016,ALKAL2,6.055056368054516e-05
1128,566,AZU1,6.046650154451049e-05
1129,255027,MPV17L,6.031120785644191e-05
1130,340706,VWA2,6.0283085578226456e-05
1131,8204,NRIP1,6.017147903748329e-05
1132,5654,HTRA1,5.970661106499847e-05
1133,84812,PLCD4,5.967001065776313e-05
1134,80139,ZNF703,5.961953202326362e-05
1135,137994,LETM2,5.955101233771407e-05
1136,7786,MAP3K12,5.945723679800987e-05
1137,23362,PSD3,5.944943451023938e-05
1138,255743,NPNT,5.938355822501856e-05
1139,143425,SYT9,5.937937111239788e-05
1140,152519,NIPAL1,5.933462626812005e-05
1141,153657,TTC23L,5.923683427118158e-05
1142,343099,CCDC18,5.916603465758415e-05
1143,53833,IL20RB,5.914199579409918e-05
1144,284403,WDR62,5.897011737799932e-05
1145,2330,FMO5,5.8930023816627835e-05
1146,2166,FAAH,5.8598268879973323e-05
1147,64094,SMOC2,5.8482757365130226e-05
1148,22977,AKR7A3,5.844768444622677e-05
1149,6288,SAA1,5.8269252705505034e-05
1150,6538,SLC6A11,5.8230440760417845e-05
1151,79603,CERS4,5.8221722788859604e-05
1152,4010,LMX1B,5.819753480849984e-05
1153,57579,FAM135A,5.8097927689588095e-05
1154,414149,ACBD7,5.802565945225819e-05
1155,4071,TM4SF1,5.798270058683721e-05
1156,257177,CFAP126,5.784623140680494e-05
1157,10477,UBE2E3,5.775104837367916e-05
1158,54777,CFAP46,5.774391903944687e-05
1159,64097,EPB41L4A,5.7415088055500166e-05
1160,6355,CCL8,5.728154265623052e-05
1161,201456,FBXO15,5.725732180803287e-05
1162,3955,LFNG,5.723698179956644e-05
1163,64499,TPSB2,5.714085324879598e-05
1164,80326,WNT10A,5.7014352955261785e-05
1165,59277,NTN4,5.695985378407248e-05
1166,1852,DUSP9,5.684822138622434e-05
1167,284297,SSC5D,5.6834317992708085e-05
1168,256329,LMNTD2,5.6822453812656445e-05
1169,9073,CLDN8,5.6775246732374384e-05
1170,80760,ITIH5,5.650438495198593e-05
1171,845,CASQ2,5.6460584864462956e-05
1172,7850,IL1R2,5.641051632744282e-05
1173,4828,NMB,5.6291337906726885e-05
1174,164284,APCDD1L,5.617334988727514e-05
