original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
119,ADD2,0.002570923506050849,0.003153523176674901,0.0028472168005943734,0.003155980335283039,0.001328036696060082,0.002611136102932649
12,SERPINA3,0.005545472623742325,0.006686922019732012,0.0035042845576383113,0.0024526675801172706,0.00232347939082479,0.004102565234410941
120071,LARGE2,0.006123386675672381,0.0074689484631353855,0.009241330293907966,0.007731340891795808,0.003215688071020337,0.0067561388791063754
120224,TMEM45B,0.004063677572215741,0.0034422197684669843,0.002371342324216226,0.0013406606815171017,0.0016075782271968674,0.002565095714722584
120379,PIH1D2,0.006276387571608782,0.009186543568249335,0.011244792273965241,0.010576611084983032,0.0038606869474367683,0.008229004289248634
1215,CMA1,0.0022362667547654105,0.0015789052309180093,0.001680317401043991,0.0017575526890402933,0.0013749265586584696,0.0017255937268852348
122481,AK7,0.005749603996688782,0.007181471144363337,0.009520279210946985,0.007987079492882519,0.003788828873858273,0.006845452543747979
122618,PLD4,0.0020376067194599634,0.00256860914627963,0.002877725456175328,0.00325236515952369,0.001159473507886203,0.0023791559978649625
122773,KLHDC1,0.0041439660975067455,0.006236641357596772,0.007695960409682565,0.007131225858024196,0.0031588617487134886,0.0056733310943047534
122970,ACOT4,0.0022716182374441078,0.0023638454241157497,0.002965720842432373,0.002753348326638799,0.0011331959627098604,0.0022975457586681776
123099,DEGS2,0.002833392882094014,0.001611363514807228,0.0019215175782985854,0.0013178136469630102,0.0010627756097247366,0.0017493726463775148
123872,DNAAF1,0.0025068090391317578,0.0033089610776035937,0.004118029854087486,0.0037078846196253934,0.0017244648109744083,0.0030732298802845282
124093,CCDC78,0.003543153886769125,0.003618325268022329,0.0039539816553394065,0.004405831844836746,0.0017947619082987747,0.0034632109126532763
124220,ZG16B,0.000801344468997428,0.0012131394593952875,0.0013325045288001371,0.0014703026558525484,0.0009195099328563543,0.001147360209180351
124274,GPR139,0.003215344344260955,0.004130409091240741,0.005561458316047866,0.005411861643329557,0.002373310189359771,0.0041384767168477785
124359,CDYL2,0.0011325972100461204,0.0013372931063511842,0.0010554004050350792,0.000983120718293363,0.0009415167861170189,0.001089985645168553
124540,MSI2,0.004171189740457275,0.0047209938945916964,0.005313842109462213,0.0038432111850138936,0.0023308737857439437,0.004076022143053804
124817,CNTD1,0.0062035212343279885,0.008730485840872163,0.010454538379826728,0.010566678050673656,0.004432764212416325,0.008077597543623371
124976,SPNS2,0.0026767009513299187,0.003770917772879083,0.0025555255728957837,0.0018488909093935092,0.0013312542150269503,0.002436657884305049
125,ADH1B,0.0020651405136737503,0.0017312486316212229,0.0018244535617860272,0.0017858864558013146,0.0012106933866190663,0.0017234845099002763
