original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
1261,CNGA3,0.005695930138683962,0.007461121148052677,0.0007032339750321858,0.0034427114131455492,0.0023806752140375564,0.0039367343777903865
126205,NLRP8,0.00268586138088035,0.0008257244018696265,0.0029477046106240797,0.0002278753333294387,0.0007918402425838051,0.00149580119385746
126206,NLRP5,0.002080170922771261,0.0028151441170176875,0.012251458722674642,0.004817812534311923,0.006698616385129261,0.005732640536380955
126353,MISP,0.0026154662953057576,0.0042037179161562395,0.01064347977312165,0.003426855902751654,0.008805006745734893,0.005938905326614038
126393,HSPB6,0.004681590350498611,0.008998214098705737,0.0008126104146189814,0.0005049855139241558,0.013987413304796657,0.005796962736508829
1264,CNN1,0.006403613658867309,0.0010459816541915023,0.0005275647458644934,0.01345175142206843,0.021428930254078944,0.008571568347014136
126410,CYP4F22,0.0003629822144354188,0.013855299217903403,0.007132429672349979,0.019600602630111544,0.013240624761483931,0.010838387699256855
126549,ANKLE1,0.006616679355734421,0.0038760559281926436,0.0032588257913125883,0.0002520757101098418,0.0002661788724097681,0.002853963131551853
126823,KLHDC9,0.0034667227375982006,0.007614682896875207,0.005330827328784418,0.0041434487512857715,0.0016071992946530029,0.00443257620183932
127254,ERICH3,0.0034504327528203614,0.010540767020962235,0.018010460367570293,0.0063982410984638185,0.0023789840733645425,0.00815577706263625
