Entrez_ID,HUGO_Symbol,Mean_Abs_Linear_Weight,NonLinear_Importance,Coef_basal,Coef_her2,Coef_luminal_A,Coef_luminal_B,Coef_normal
94122,SYTL5,0.016004472557408632,0.007703162745384774,-0.001802314142800891,0.002713760205156129,0.03729742118836546,-0.008937533177133753,-0.02927133407358694
3872,KRT17,0.01585399571219223,0.040577333739939346,0.008308702614140647,-0.004116947348951006,0.009064736403696181,-0.03551804193152957,0.022261550262643745
4250,SCGB2A2,0.01583308141426648,0.00464553398694792,-0.014073318400944052,-0.00713151185556307,-0.018377873279159084,0.03204944038116675,0.00753326315449946
9951,HS3ST4,0.015721902954006273,0.0009973791543296396,0.02367737449372542,-0.005501255229114499,-0.01461358466540177,-0.01918991749049942,0.015627382891290266
59272,ACE2,0.015718961797406856,0.009140264465218158,0.006491503339193488,-0.010822772624131907,-0.005338809577570323,-0.023135822291814906,0.03280590115432365
286887,KRT6C,0.015564773902592411,0.0018535405213954703,-0.0006975048439557107,-0.021057287701546076,0.01601173905992983,-0.01715714221097924,0.022900195696551204
221476,PI16,0.015548572455137646,0.015936893930703883,-0.0198597547807347,-0.007136654599205514,0.011253367194023603,-0.011875021757903899,0.027618063943820513
84239,ATP13A4,0.015505574209326339,0.005813330854768709,-0.02486930154365438,0.026451077906624414,0.012312857616691434,-0.004654827431599044,-0.009239806548062425
6590,SLPI,0.015234598748586573,0.013721736026880179,0.0185307494730786,-0.00036586995713717204,0.01955574739838783,-0.03326994723293174,-0.004450679681397521
5596,MAPK4,0.015206820297954227,0.006493419078789109,0.01014196413696869,-0.008641590747388567,-0.004428608438191442,-0.024946851559305563,0.027875086607916884
10551,AGR2,0.01520119353480991,0.043988736114607255,-0.03326267845001389,-0.004740305387010886,0.009224132071827804,0.027422870918356015,0.0013559808468409573
5653,KLK6,0.015135168273944701,0.0025774347894952027,0.00950251636731535,0.023796035497977427,0.004539368819568979,-0.03246630806725804,-0.005371612617603715
3169,FOXA1,0.015100183003599962,0.07810696757112992,-0.01671800399313427,0.013870706806604538,0.013732930182540818,0.010146820519854546,-0.02103245351586563
10321,CRISP3,0.015077044975901685,0.007393902976140441,-0.0033979931469166856,0.011412096693493311,0.00013236248028734854,0.026148153265973553,-0.03429461929283753
347853,TBX10,0.01489823083887623,0.004904279349199386,-0.0234222977604671,0.02477324208852792,-0.013823279336723475,0.001457109878574104,0.011015225130088555
219970,GLYATL2,0.01476965641435041,0.006410394057914892,-0.00442469476346123,0.0036955704967601456,-0.03249944627241479,0.014578762716230443,0.018649807822885434
114815,SORCS1,0.014693154564958424,0.002419273596858584,-0.006938856326824245,0.012477809722008062,0.00018074669010184792,-0.029794030085571816,0.02407433000028615
260436,FDCSP,0.014679528800711642,0.004729504376769515,0.03202756042926871,-0.001926378646184038,-0.021404904582079325,0.004671261572510395,-0.013367538773515743
79083,MLPH,0.014556328332605775,0.2558466024038278,-0.02620123883375491,0.008886687906470903,0.02486886998827939,0.0026352629367641443,-0.010189581997759527
161835,FSIP1,0.014530644067479493,0.010541650499899977,-0.010135383904138092,-0.016692144690507747,8.767433973562444e-05,0.036238935828963106,-0.009499081574052888
127707,KLHDC7A,0.01451797634429557,0.010927696679206216,-0.008115837679550176,-0.00958375781608648,0.03629494086073892,-0.0038720087527497845,-0.014723336612352481
25803,SPDEF,0.014491122498104669,0.011665667128360877,-0.017823276949378214,0.02183860617341888,0.01438920007184279,-0.003548300448839918,-0.014856228847043539
10232,MSLN,0.014328984931294855,0.011954418695346346,0.016923731518287057,-0.012993109364614426,0.018785455932561118,-0.02282935296362271,0.00011327487738896401
284340,CXCL17,0.014324742764241078,0.0018606986815137346,0.0004764619363123706,0.009397450723956263,0.025937944250334057,-0.01621489476545665,-0.019596962145146037
2893,GRIA4,0.014227259316640728,0.0037006939841188026,-0.0017863153512697582,0.0006830048619457987,-0.028077976481428207,-0.00570385645890385,0.03488514342965602
145741,C2CD4A,0.014144498133274796,0.007447765293772917,0.01766050284672806,0.017700742486458934,-0.00968818974785562,-0.007523279478065902,-0.018149776107265474
5650,KLK7,0.0141027444404711,0.0023304447227190037,-0.004739175632826524,0.013858088654731924,0.010475628824769193,-0.03051768546835122,0.010923143621676623
6280,S100A9,0.013990659286109259,0.0006000313027028111,0.00809722313316389,0.026879425082109255,-0.010680574030006985,-0.0150869670311207,-0.009209107154145463
6422,SFRP1,0.013836354522128471,0.01666844855193469,0.029649297935344255,-0.006479172305408175,-0.0034375414780127636,-0.024674172521900243,0.004941588369976926
